Order ID,Client ID,Instrument,Side,Execution Status,Quantity,Price,Reason,Transaction Time
ord632,632,Lotus,1,Pfill,130,24.77,,20260423-090129.813
ord592,592,Lotus,2,Fill,130,24.77,,20260423-090129.813
ord633,633,Orchid,2,Fill,180,25.46,,20260423-090129.813
ord503,503,Orchid,1,Pfill,180,25.46,,20260423-090129.813
ord634,634,Lavender,1,New,260,25.80,,20260423-090129.813
ord635,635,Lavender,2,New,840,36.34,,20260423-090129.813
ord636,636,Rose,1,Fill,20,34.64,,20260423-090129.813
ord629,629,Rose,2,Pfill,20,34.64,,20260423-090129.813
ord637,637,Orchid,2,Fill,230,25.46,,20260423-090129.813
ord503,503,Orchid,1,Fill,230,25.46,,20260423-090129.813
ord638,638,Lavender,1,Fill,290,26.48,,20260423-090129.813
ord628,628,Lavender,2,Pfill,290,26.48,,20260423-090129.813
ord639,639,Rose,2,New,450,43.44,,20260423-090129.813
ord640,640,Lavender,2,New,780,33.61,,20260423-090129.813
ord641,641,Rose,1,Pfill,530,34.64,,20260423-090129.813
ord629,629,Rose,2,Fill,530,34.64,,20260423-090129.813
ord641,641,Rose,1,Fill,300,38.18,,20260423-090129.813
ord205,205,Rose,2,Pfill,300,38.18,,20260423-090129.813
ord642,642,Lavender,2,New,380,38.82,,20260423-090129.813
ord643,643,Lavender,2,New,250,44.89,,20260423-090129.814
ord644,644,Tulip,2,New,140,33.63,,20260423-090129.814
ord645,645,Lavender,1,Fill,500,26.48,,20260423-090129.814
ord628,628,Lavender,2,Pfill,500,26.48,,20260423-090129.814
ord646,646,Lavender,2,Fill,310,25.92,,20260423-090129.814
ord544,544,Lavender,1,Pfill,310,25.92,,20260423-090129.814
ord647,647,Rose,2,Fill,230,18.25,,20260423-090129.814
ord603,603,Rose,1,Pfill,230,18.25,,20260423-090129.814
ord648,648,Tulip,2,Pfill,340,16.90,,20260423-090129.814
ord137,137,Tulip,1,Fill,340,16.90,,20260423-090129.814
ord648,648,Tulip,2,Pfill,30,16.88,,20260423-090129.814
ord153,153,Tulip,1,Fill,30,16.88,,20260423-090129.814
ord648,648,Tulip,2,Fill,300,16.21,,20260423-090129.814
ord532,532,Tulip,1,Pfill,300,16.21,,20260423-090129.814
ord649,649,Lavender,1,Pfill,20,26.48,,20260423-090129.814
ord628,628,Lavender,2,Fill,20,26.48,,20260423-090129.814
ord649,649,Lavender,1,Fill,190,32.68,,20260423-090129.814
ord617,617,Lavender,2,Pfill,190,32.68,,20260423-090129.814
ord650,650,Orchid,1,Pfill,300,36.08,,20260423-090129.814
ord626,626,Orchid,2,Fill,300,36.08,,20260423-090129.814
ord650,650,Orchid,1,Fill,480,39.47,,20260423-090129.814
ord554,554,Orchid,2,Pfill,480,39.47,,20260423-090129.814
ord651,651,Orchid,2,New,180,30.55,,20260423-090129.814
ord652,652,Rose,1,New,320,18.71,,20260423-090129.814
ord653,653,Tulip,1,Fill,240,21.97,,20260423-090129.814
ord618,618,Tulip,2,Pfill,240,21.97,,20260423-090129.814
ord654,654,Lavender,2,Pfill,440,25.92,,20260423-090129.814
ord544,544,Lavender,1,Fill,440,25.92,,20260423-090129.814
ord654,654,Lavender,2,Fill,110,25.80,,20260423-090129.814
ord634,634,Lavender,1,Pfill,110,25.80,,20260423-090129.814
ord655,655,Lavender,1,New,970,30.31,,20260423-090129.814
ord656,656,Rose,2,Pfill,320,18.71,,20260423-090129.814
ord652,652,Rose,1,Fill,320,18.71,,20260423-090129.814
ord656,656,Rose,2,Fill,470,18.25,,20260423-090129.814
ord603,603,Rose,1,Pfill,470,18.25,,20260423-090129.814
ord657,657,Rose,2,New,650,29.44,,20260423-090129.814
ord658,658,Rose,2,New,230,45.20,,20260423-090129.814
ord659,659,Lavender,1,New,700,31.18,,20260423-090129.814
ord660,660,Lotus,1,Pfill,20,29.78,,20260423-090129.814
ord581,581,Lotus,2,Fill,20,29.78,,20260423-090129.814
ord660,660,Lotus,1,Fill,630,34.40,,20260423-090129.814
ord342,342,Lotus,2,Pfill,630,34.40,,20260423-090129.814
ord661,661,Orchid,2,New,180,48.69,,20260423-090129.814
ord662,662,Lotus,1,New,90,26.06,,20260423-090129.814
ord663,663,Tulip,2,New,300,44.52,,20260423-090129.814
ord664,664,Rose,1,New,600,28.52,,20260423-090129.814
ord665,665,Lavender,1,New,260,15.49,,20260423-090129.814
ord666,666,Lotus,2,New,600,36.83,,20260423-090129.814
ord667,667,Tulip,2,New,270,43.61,,20260423-090129.814
ord668,668,Lotus,1,New,670,17.18,,20260423-090129.814
ord669,669,Lotus,1,Pfill,360,34.40,,20260423-090129.814
ord342,342,Lotus,2,Fill,360,34.40,,20260423-090129.814
ord669,669,Lotus,1,Pfill,80,34.44,,20260423-090129.814
ord458,458,Lotus,2,Fill,80,34.44,,20260423-090129.814
ord669,669,Lotus,1,Fill,290,34.64,,20260423-090129.814
ord406,406,Lotus,2,Pfill,290,34.64,,20260423-090129.814
ord670,670,Lavender,1,New,830,14.86,,20260423-090129.814
ord671,671,Orchid,2,Fill,220,20.85,,20260423-090129.814
ord585,585,Orchid,1,Pfill,220,20.85,,20260423-090129.814
ord672,672,Lotus,2,New,780,44.11,,20260423-090129.814
ord673,673,Orchid,2,New,380,26.73,,20260423-090129.814
ord674,674,Orchid,1,New,930,16.10,,20260423-090129.814
ord675,675,Tulip,1,New,510,21.94,,20260423-090129.814
ord676,676,Orchid,2,New,600,32.59,,20260423-090129.814
ord677,677,Orchid,1,New,340,18.51,,20260423-090129.814
ord678,678,Lotus,1,Pfill,430,34.64,,20260423-090129.814
ord406,406,Lotus,2,Fill,430,34.64,,20260423-090129.814
ord678,678,Lotus,1,Fill,220,35.09,,20260423-090129.814
ord518,518,Lotus,2,Pfill,220,35.09,,20260423-090129.814
ord679,679,Tulip,1,Fill,500,21.97,,20260423-090129.814
ord618,618,Tulip,2,Pfill,500,21.97,,20260423-090129.814
ord680,680,Tulip,1,Fill,160,21.97,,20260423-090129.814
ord618,618,Tulip,2,Pfill,160,21.97,,20260423-090129.814
ord681,681,Lotus,1,Pfill,660,35.09,,20260423-090129.814
ord518,518,Lotus,2,Fill,660,35.09,,20260423-090129.814
ord681,681,Lotus,1,Fill,10,36.44,,20260423-090129.814
ord620,620,Lotus,2,Pfill,10,36.44,,20260423-090129.814
ord682,682,Rose,1,New,20,27.31,,20260423-090129.814
ord683,683,Tulip,1,New,560,15.51,,20260423-090129.814
ord684,684,Lavender,2,Fill,60,31.18,,20260423-090129.814
ord659,659,Lavender,1,Pfill,60,31.18,,20260423-090129.814
ord685,685,Lotus,1,Fill,260,36.44,,20260423-090129.814
ord620,620,Lotus,2,Pfill,260,36.44,,20260423-090129.814
ord686,686,Rose,1,Pfill,650,29.44,,20260423-090129.814
ord657,657,Rose,2,Fill,650,29.44,,20260423-090129.814
ord687,687,Tulip,2,New,390,25.43,,20260423-090129.814
ord688,688,Orchid,2,New,260,24.87,,20260423-090129.814
ord689,689,Lavender,2,New,10,44.43,,20260423-090129.814
ord690,690,Tulip,2,Pfill,510,21.94,,20260423-090129.814
ord675,675,Tulip,1,Fill,510,21.94,,20260423-090129.814
ord690,690,Tulip,2,Pfill,120,16.21,,20260423-090129.814
ord532,532,Tulip,1,Fill,120,16.21,,20260423-090129.814
ord690,690,Tulip,2,Fill,100,15.51,,20260423-090129.814
ord683,683,Tulip,1,Pfill,100,15.51,,20260423-090129.814
ord691,691,Tulip,1,Pfill,30,21.97,,20260423-090129.814
ord618,618,Tulip,2,Fill,30,21.97,,20260423-090129.814
ord691,691,Tulip,1,Pfill,390,25.43,,20260423-090129.814
ord687,687,Tulip,2,Fill,390,25.43,,20260423-090129.814
ord692,692,Lotus,2,New,190,45.33,,20260423-090129.814
ord693,693,Tulip,1,New,10,11.35,,20260423-090129.814
ord694,694,Lotus,1,Fill,530,36.44,,20260423-090129.814
ord620,620,Lotus,2,Pfill,530,36.44,,20260423-090129.814
ord695,695,Rose,1,New,700,23.38,,20260423-090129.814
ord696,696,Tulip,1,Pfill,310,31.02,,20260423-090129.814
ord587,587,Tulip,2,Fill,310,31.02,,20260423-090129.814
ord696,696,Tulip,1,Pfill,50,31.42,,20260423-090129.814
ord560,560,Tulip,2,Fill,50,31.42,,20260423-090129.814
ord696,696,Tulip,1,Fill,100,33.48,,20260423-090129.814
ord456,456,Tulip,2,Pfill,100,33.48,,20260423-090129.814
ord697,697,Tulip,2,Pfill,260,28.83,,20260423-090129.814
ord691,691,Tulip,1,Fill,260,28.83,,20260423-090129.814
ord697,697,Tulip,2,Pfill,460,15.51,,20260423-090129.814
ord683,683,Tulip,1,Fill,460,15.51,,20260423-090129.814
ord697,697,Tulip,2,Pfill,20,14.65,,20260423-090129.814
ord263,263,Tulip,1,Fill,20,14.65,,20260423-090129.814
ord697,697,Tulip,2,Fill,110,14.57,,20260423-090129.814
ord570,570,Tulip,1,Pfill,110,14.57,,20260423-090129.814
ord698,698,Lotus,1,New,390,22.00,,20260423-090129.814
ord699,699,Tulip,2,New,800,42.13,,20260423-090129.814
ord700,700,Lotus,2,New,960,48.72,,20260423-090129.815
ord701,701,Lotus,2,Fill,140,29.65,,20260423-090129.815
ord632,632,Lotus,1,Pfill,140,29.65,,20260423-090129.815
ord702,702,Lavender,1,Fill,50,32.68,,20260423-090129.815
ord617,617,Lavender,2,Pfill,50,32.68,,20260423-090129.815
ord703,703,Rose,2,Pfill,250,34.81,,20260423-090129.815
ord686,686,Rose,1,Fill,250,34.81,,20260423-090129.815
ord703,703,Rose,2,Fill,210,28.52,,20260423-090129.815
ord664,664,Rose,1,Pfill,210,28.52,,20260423-090129.815
ord704,704,Rose,2,New,320,31.53,,20260423-090129.815
ord705,705,Tulip,2,New,390,28.82,,20260423-090129.815
ord706,706,Lavender,1,Fill,250,32.68,,20260423-090129.815
ord617,617,Lavender,2,Pfill,250,32.68,,20260423-090129.815
ord707,707,Tulip,2,New,660,43.71,,20260423-090129.815
ord708,708,Rose,2,Pfill,390,28.52,,20260423-090129.815
ord664,664,Rose,1,Fill,390,28.52,,20260423-090129.815
ord708,708,Rose,2,Fill,20,27.31,,20260423-090129.815
ord682,682,Rose,1,Fill,20,27.31,,20260423-090129.815
ord709,709,Lotus,1,New,580,17.59,,20260423-090129.815
ord710,710,Rose,1,Pfill,320,31.53,,20260423-090129.815
ord704,704,Rose,2,Fill,320,31.53,,20260423-090129.815
ord710,710,Rose,1,Pfill,90,38.18,,20260423-090129.815
ord205,205,Rose,2,Fill,90,38.18,,20260423-090129.815
ord710,710,Rose,1,Fill,180,38.67,,20260423-090129.815
ord445,445,Rose,2,Pfill,180,38.67,,20260423-090129.815
ord711,711,Rose,1,New,690,11.73,,20260423-090129.815
ord712,712,Tulip,1,Pfill,390,28.82,,20260423-090129.815
ord705,705,Tulip,2,Fill,390,28.82,,20260423-090129.815
ord712,712,Tulip,1,Fill,120,33.48,,20260423-090129.815
ord456,456,Tulip,2,Pfill,120,33.48,,20260423-090129.815
ord713,713,Lotus,1,Fill,90,36.44,,20260423-090129.815
ord620,620,Lotus,2,Pfill,90,36.44,,20260423-090129.815
ord714,714,Lavender,2,Pfill,640,31.18,,20260423-090129.815
ord659,659,Lavender,1,Fill,640,31.18,,20260423-090129.815
ord714,714,Lavender,2,Fill,80,30.31,,20260423-090129.815
ord655,655,Lavender,1,Pfill,80,30.31,,20260423-090129.815
ord715,715,Lavender,1,New,370,32.04,,20260423-090129.815
ord716,716,Rose,1,New,700,18.06,,20260423-090129.815
ord717,717,Rose,1,New,750,24.51,,20260423-090129.815
ord718,718,Orchid,1,Pfill,260,24.87,,20260423-090129.815
ord688,688,Orchid,2,Fill,260,24.87,,20260423-090129.815
ord718,718,Orchid,1,Pfill,380,26.73,,20260423-090129.815
ord673,673,Orchid,2,Fill,380,26.73,,20260423-090129.815
ord718,718,Orchid,1,Pfill,180,30.55,,20260423-090129.815
ord651,651,Orchid,2,Fill,180,30.55,,20260423-090129.815
ord718,718,Orchid,1,Fill,10,32.59,,20260423-090129.815
ord676,676,Orchid,2,Pfill,10,32.59,,20260423-090129.815
ord719,719,Lavender,2,Pfill,370,32.04,,20260423-090129.815
ord715,715,Lavender,1,Fill,370,32.04,,20260423-090129.815
ord720,720,Lavender,2,Fill,480,30.31,,20260423-090129.815
ord655,655,Lavender,1,Pfill,480,30.31,,20260423-090129.815
ord721,721,Tulip,2,New,600,26.65,,20260423-090129.815
ord722,722,Rose,2,New,350,36.04,,20260423-090129.815
ord723,723,Lavender,1,New,790,26.82,,20260423-090129.815
ord724,724,Lotus,2,Fill,240,29.65,,20260423-090129.815
ord632,632,Lotus,1,Pfill,240,29.65,,20260423-090129.815
ord725,725,Rose,2,New,850,26.87,,20260423-090129.815
ord726,726,Orchid,1,Pfill,590,32.59,,20260423-090129.815
ord676,676,Orchid,2,Fill,590,32.59,,20260423-090129.815
ord726,726,Orchid,1,Pfill,20,39.47,,20260423-090129.815
ord554,554,Orchid,2,Fill,20,39.47,,20260423-090129.815
ord726,726,Orchid,1,Pfill,110,39.58,,20260423-090129.815
ord325,325,Orchid,2,Fill,110,39.58,,20260423-090129.815
ord726,726,Orchid,1,Fill,40,39.64,,20260423-090129.815
ord255,255,Orchid,2,Pfill,40,39.64,,20260423-090129.815
ord727,727,Rose,2,New,300,44.42,,20260423-090129.815
ord728,728,Orchid,2,New,630,43.10,,20260423-090129.815
ord729,729,Lavender,2,Fill,150,30.31,,20260423-090129.815
ord655,655,Lavender,1,Pfill,150,30.31,,20260423-090129.815
ord730,730,Lotus,1,New,810,25.03,,20260423-090129.815
ord731,731,Lotus,1,Pfill,100,36.44,,20260423-090129.815
ord620,620,Lotus,2,Fill,100,36.44,,20260423-090129.815
ord731,731,Lotus,1,Pfill,480,36.46,,20260423-090129.815
ord324,324,Lotus,2,Fill,480,36.46,,20260423-090129.815
ord731,731,Lotus,1,Fill,150,36.53,,20260423-090129.815
ord244,244,Lotus,2,Pfill,150,36.53,,20260423-090129.815
ord732,732,Lotus,2,Pfill,290,29.65,,20260423-090129.815
ord632,632,Lotus,1,Fill,290,29.65,,20260423-090129.815
ord732,732,Lotus,2,Pfill,90,26.06,,20260423-090129.815
ord662,662,Lotus,1,Fill,90,26.06,,20260423-090129.815
ord732,732,Lotus,2,Fill,260,25.03,,20260423-090129.815
ord730,730,Lotus,1,Pfill,260,25.03,,20260423-090129.815
ord733,733,Tulip,1,New,250,11.92,,20260423-090129.815
ord734,734,Lotus,2,New,700,44.14,,20260423-090129.815
ord735,735,Orchid,2,New,90,46.64,,20260423-090129.815
ord736,736,Rose,2,New,280,40.87,,20260423-090129.815
ord737,737,Lotus,1,New,100,28.60,,20260423-090129.815
ord738,738,Tulip,2,New,520,47.72,,20260423-090129.815
ord739,739,Rose,2,New,850,45.15,,20260423-090129.815
ord740,740,Tulip,2,New,240,23.82,,20260423-090129.815
ord741,741,Lavender,1,New,160,28.38,,20260423-090129.815
ord742,742,Lavender,2,New,320,44.56,,20260423-090129.815
ord743,743,Lotus,2,Pfill,100,28.60,,20260423-090129.815
ord737,737,Lotus,1,Fill,100,28.60,,20260423-090129.815
ord743,743,Lotus,2,Pfill,550,25.03,,20260423-090129.815
ord730,730,Lotus,1,Fill,550,25.03,,20260423-090129.815
ord743,743,Lotus,2,Fill,30,22.00,,20260423-090129.815
ord698,698,Lotus,1,Pfill,30,22.00,,20260423-090129.815
ord744,744,Rose,2,New,730,40.94,,20260423-090129.815
ord745,745,Lotus,2,Fill,300,22.00,,20260423-090129.815
ord698,698,Lotus,1,Pfill,300,22.00,,20260423-090129.815
ord746,746,Tulip,1,Pfill,240,23.82,,20260423-090129.815
ord740,740,Tulip,2,Fill,240,23.82,,20260423-090129.815
ord746,746,Tulip,1,Fill,130,26.65,,20260423-090129.815
ord721,721,Tulip,2,Pfill,130,26.65,,20260423-090129.815
ord747,747,Orchid,1,New,270,21.25,,20260423-090129.815
ord748,748,Orchid,2,New,710,25.68,,20260423-090129.815
ord749,749,Tulip,2,New,80,18.63,,20260423-090129.815
ord750,750,Lotus,2,New,300,30.62,,20260423-090129.815
ord751,751,Orchid,1,Fill,550,25.68,,20260423-090129.815
ord748,748,Orchid,2,Pfill,550,25.68,,20260423-090129.815
ord752,752,Lavender,2,Pfill,260,30.31,,20260423-090129.815
ord655,655,Lavender,1,Fill,260,30.31,,20260423-090129.815
ord752,752,Lavender,2,Fill,100,28.38,,20260423-090129.815
ord741,741,Lavender,1,Pfill,100,28.38,,20260423-090129.815
ord753,753,Tulip,2,New,870,19.03,,20260423-090129.815
ord754,754,Tulip,2,New,120,28.95,,20260423-090129.815
ord755,755,Lavender,2,New,400,46.79,,20260423-090129.816
ord756,756,Lotus,2,Pfill,60,22.00,,20260423-090129.816
ord698,698,Lotus,1,Fill,60,22.00,,20260423-090129.816
ord756,756,Lotus,2,Fill,130,18.56,,20260423-090129.816
ord475,475,Lotus,1,Pfill,130,18.56,,20260423-090129.816
ord757,757,Lavender,1,Pfill,360,31.49,,20260423-090129.816
ord719,719,Lavender,2,Fill,360,31.49,,20260423-090129.816
ord757,757,Lavender,1,Pfill,80,32.68,,20260423-090129.816
ord617,617,Lavender,2,Fill,80,32.68,,20260423-090129.816
ord757,757,Lavender,1,Fill,30,33.61,,20260423-090129.816
ord640,640,Lavender,2,Pfill,30,33.61,,20260423-090129.816
ord758,758,Tulip,1,Pfill,80,18.63,,20260423-090129.816
ord749,749,Tulip,2,Fill,80,18.63,,20260423-090129.816
ord758,758,Tulip,1,Pfill,870,19.03,,20260423-090129.816
ord753,753,Tulip,2,Fill,870,19.03,,20260423-090129.816
ord758,758,Tulip,1,Fill,50,26.65,,20260423-090129.816
ord721,721,Tulip,2,Pfill,50,26.65,,20260423-090129.816
ord759,759,Orchid,2,New,930,24.70,,20260423-090129.816
ord760,760,Lotus,2,New,60,34.41,,20260423-090129.816
ord761,761,Orchid,1,Fill,320,24.70,,20260423-090129.816
ord759,759,Orchid,2,Pfill,320,24.70,,20260423-090129.816
ord762,762,Lotus,1,Pfill,300,30.62,,20260423-090129.816
ord750,750,Lotus,2,Fill,300,30.62,,20260423-090129.816
ord762,762,Lotus,1,Pfill,60,34.41,,20260423-090129.816
ord760,760,Lotus,2,Fill,60,34.41,,20260423-090129.816
ord762,762,Lotus,1,Fill,40,36.53,,20260423-090129.816
ord244,244,Lotus,2,Pfill,40,36.53,,20260423-090129.816
ord763,763,Lotus,1,Pfill,10,36.53,,20260423-090129.816
ord244,244,Lotus,2,Fill,10,36.53,,20260423-090129.816
ord763,763,Lotus,1,Fill,180,36.83,,20260423-090129.816
ord666,666,Lotus,2,Pfill,180,36.83,,20260423-090129.816
ord764,764,Lotus,2,New,50,26.95,,20260423-090129.816
ord765,765,Lavender,1,New,730,19.61,,20260423-090129.816
ord766,766,Tulip,2,New,790,43.88,,20260423-090129.816
ord767,767,Lotus,1,Pfill,50,26.95,,20260423-090129.816
ord764,764,Lotus,2,Fill,50,26.95,,20260423-090129.816
ord768,768,Rose,2,New,320,45.77,,20260423-090129.816
ord769,769,Lotus,2,Fill,470,32.90,,20260423-090129.816
ord767,767,Lotus,1,Fill,470,32.90,,20260423-090129.816
ord770,770,Tulip,2,Pfill,130,14.57,,20260423-090129.816
ord570,570,Tulip,1,Fill,130,14.57,,20260423-090129.816
ord770,770,Tulip,2,Fill,100,14.23,,20260423-090129.816
ord14,14,Tulip,1,Pfill,100,14.23,,20260423-090129.816
ord771,771,Lotus,1,Fill,230,36.83,,20260423-090129.816
ord666,666,Lotus,2,Pfill,230,36.83,,20260423-090129.816
ord772,772,Lavender,2,New,590,28.64,,20260423-090129.816
ord773,773,Lavender,2,New,70,35.08,,20260423-090129.816
ord774,774,Orchid,1,Fill,610,24.70,,20260423-090129.816
ord759,759,Orchid,2,Fill,610,24.70,,20260423-090129.816
ord775,775,Lavender,2,Fill,10,28.38,,20260423-090129.816
ord741,741,Lavender,1,Pfill,10,28.38,,20260423-090129.816
ord776,776,Tulip,2,Pfill,100,14.23,,20260423-090129.816
ord14,14,Tulip,1,Fill,100,14.23,,20260423-090129.816
ord777,777,Orchid,1,Pfill,160,25.68,,20260423-090129.816
ord748,748,Orchid,2,Fill,160,25.68,,20260423-090129.816
ord778,778,Rose,2,Fill,400,24.51,,20260423-090129.816
ord717,717,Rose,1,Pfill,400,24.51,,20260423-090129.816
ord779,779,Lavender,1,New,250,16.15,,20260423-090129.816
ord780,780,Rose,1,Fill,720,26.87,,20260423-090129.816
ord725,725,Rose,2,Pfill,720,26.87,,20260423-090129.816
ord781,781,Lotus,2,New,80,20.01,,20260423-090129.816
ord782,782,Orchid,1,New,120,10.05,,20260423-090129.816
ord783,783,Tulip,2,New,90,36.56,,20260423-090129.816
ord784,784,Orchid,2,Pfill,140,25.97,,20260423-090129.816
ord777,777,Orchid,1,Fill,140,25.97,,20260423-090129.816
ord784,784,Orchid,2,Pfill,270,21.25,,20260423-090129.816
ord747,747,Orchid,1,Fill,270,21.25,,20260423-090129.816
ord784,784,Orchid,2,Fill,50,20.85,,20260423-090129.816
ord585,585,Orchid,1,Pfill,50,20.85,,20260423-090129.816
ord785,785,Lotus,2,New,810,24.11,,20260423-090129.816
ord786,786,Rose,1,Pfill,130,26.87,,20260423-090129.816
ord725,725,Rose,2,Fill,130,26.87,,20260423-090129.816
ord786,786,Rose,1,Pfill,350,36.04,,20260423-090129.816
ord722,722,Rose,2,Fill,350,36.04,,20260423-090129.816
ord786,786,Rose,1,Fill,390,38.67,,20260423-090129.816
ord445,445,Rose,2,Pfill,390,38.67,,20260423-090129.816
ord787,787,Lavender,2,New,910,48.55,,20260423-090129.816
ord788,788,Tulip,2,New,280,29.19,,20260423-090129.816
ord789,789,Orchid,1,New,660,15.94,,20260423-090129.816
ord790,790,Orchid,2,Pfill,610,20.85,,20260423-090129.816
ord585,585,Orchid,1,Fill,610,20.85,,20260423-090129.816
ord790,790,Orchid,2,Pfill,340,18.51,,20260423-090129.816
ord677,677,Orchid,1,Fill,340,18.51,,20260423-090129.816
ord790,790,Orchid,2,Fill,40,18.00,,20260423-090129.816
ord615,615,Orchid,1,Pfill,40,18.00,,20260423-090129.816
ord791,791,Rose,1,New,710,24.17,,20260423-090129.816
ord792,792,Tulip,2,New,410,25.33,,20260423-090129.816
ord793,793,Rose,2,New,240,37.85,,20260423-090129.816
ord794,794,Lotus,2,New,250,23.91,,20260423-090129.816
ord795,795,Lavender,1,Pfill,590,28.64,,20260423-090129.816
ord772,772,Lavender,2,Fill,590,28.64,,20260423-090129.816
ord795,795,Lavender,1,Fill,290,33.61,,20260423-090129.816
ord640,640,Lavender,2,Pfill,290,33.61,,20260423-090129.816
ord796,796,Rose,1,New,310,18.60,,20260423-090129.816
ord797,797,Rose,2,Fill,30,24.51,,20260423-090129.816
ord717,717,Rose,1,Pfill,30,24.51,,20260423-090129.816
ord798,798,Tulip,2,New,630,45.74,,20260423-090129.816
ord799,799,Lotus,1,Pfill,80,20.01,,20260423-090129.816
ord781,781,Lotus,2,Fill,80,20.01,,20260423-090129.816
ord799,799,Lotus,1,Pfill,250,23.91,,20260423-090129.816
ord794,794,Lotus,2,Fill,250,23.91,,20260423-090129.816
ord799,799,Lotus,1,Fill,40,24.11,,20260423-090129.816
ord785,785,Lotus,2,Pfill,40,24.11,,20260423-090129.816
ord800,800,Tulip,1,Pfill,100,12.68,,20260423-090129.816
ord776,776,Tulip,2,Fill,100,12.68,,20260423-090129.816
ord800,800,Tulip,1,Pfill,410,25.33,,20260423-090129.816
ord792,792,Tulip,2,Fill,410,25.33,,20260423-090129.816
ord800,800,Tulip,1,Fill,50,26.65,,20260423-090129.816
ord721,721,Tulip,2,Pfill,50,26.65,,20260423-090129.816
ord801,801,Tulip,1,Pfill,370,26.65,,20260423-090129.816
ord721,721,Tulip,2,Fill,370,26.65,,20260423-090129.816
ord801,801,Tulip,1,Pfill,120,28.95,,20260423-090129.816
ord754,754,Tulip,2,Fill,120,28.95,,20260423-090129.816
ord801,801,Tulip,1,Fill,230,29.19,,20260423-090129.816
ord788,788,Tulip,2,Pfill,230,29.19,,20260423-090129.816
ord802,802,Lotus,2,New,620,24.19,,20260423-090129.816
ord803,803,Tulip,1,Pfill,50,29.19,,20260423-090129.816
ord788,788,Tulip,2,Fill,50,29.19,,20260423-090129.816
ord803,803,Tulip,1,Pfill,110,33.48,,20260423-090129.816
ord456,456,Tulip,2,Fill,110,33.48,,20260423-090129.816
ord803,803,Tulip,1,Pfill,140,33.63,,20260423-090129.816
ord644,644,Tulip,2,Fill,140,33.63,,20260423-090129.816
ord803,803,Tulip,1,Fill,370,33.80,,20260423-090129.816
ord411,411,Tulip,2,Pfill,370,33.80,,20260423-090129.816
ord804,804,Orchid,1,Fill,390,39.64,,20260423-090129.816
ord255,255,Orchid,2,Pfill,390,39.64,,20260423-090129.816
ord805,805,Tulip,1,Pfill,20,33.80,,20260423-090129.816
ord411,411,Tulip,2,Fill,20,33.80,,20260423-090129.816
ord805,805,Tulip,1,Pfill,40,35.95,,20260423-090129.816
ord493,493,Tulip,2,Fill,40,35.95,,20260423-090129.816
ord805,805,Tulip,1,Fill,90,36.56,,20260423-090129.816
ord783,783,Tulip,2,Fill,90,36.56,,20260423-090129.816
ord806,806,Tulip,1,New,370,20.20,,20260423-090129.816
ord807,807,Orchid,2,New,410,36.93,,20260423-090129.816
ord808,808,Lavender,1,Fill,180,33.61,,20260423-090129.816
ord640,640,Lavender,2,Pfill,180,33.61,,20260423-090129.816
ord809,809,Lotus,2,New,50,22.42,,20260423-090129.816
ord810,810,Orchid,1,New,780,15.15,,20260423-090129.816
ord811,811,Tulip,2,New,730,33.42,,20260423-090129.816
ord812,812,Orchid,1,New,420,14.18,,20260423-090129.817
ord813,813,Tulip,1,New,30,28.86,,20260423-090129.817
ord814,814,Lotus,2,New,440,20.37,,20260423-090129.817
ord815,815,Orchid,2,New,100,24.46,,20260423-090129.817
ord816,816,Orchid,2,New,170,23.15,,20260423-090129.817
ord817,817,Orchid,2,Fill,200,18.00,,20260423-090129.817
ord615,615,Orchid,1,Pfill,200,18.00,,20260423-090129.817
ord818,818,Lotus,2,Fill,350,18.56,,20260423-090129.817
ord475,475,Lotus,1,Pfill,350,18.56,,20260423-090129.817
ord819,819,Lavender,2,New,40,38.41,,20260423-090129.817
ord820,820,Tulip,2,Pfill,30,28.86,,20260423-090129.817
ord813,813,Tulip,1,Fill,30,28.86,,20260423-090129.817
ord820,820,Tulip,2,Fill,220,20.20,,20260423-090129.817
ord806,806,Tulip,1,Pfill,220,20.20,,20260423-090129.817
ord821,821,Rose,2,New,820,40.87,,20260423-090129.817
ord822,822,Lotus,2,New,350,48.26,,20260423-090129.817
ord823,823,Tulip,2,New,410,24.78,,20260423-090129.817
ord824,824,Rose,1,New,540,28.45,,20260423-090129.817
ord825,825,Lavender,2,New,530,44.31,,20260423-090129.817
ord826,826,Lotus,1,Pfill,440,20.37,,20260423-090129.817
ord814,814,Lotus,2,Fill,440,20.37,,20260423-090129.817
ord826,826,Lotus,1,Pfill,50,22.42,,20260423-090129.817
ord809,809,Lotus,2,Fill,50,22.42,,20260423-090129.817
ord826,826,Lotus,1,Fill,490,24.11,,20260423-090129.817
ord785,785,Lotus,2,Pfill,490,24.11,,20260423-090129.817
ord827,827,Rose,2,New,180,48.79,,20260423-090129.817
ord828,828,Orchid,1,Pfill,170,23.15,,20260423-090129.817
ord816,816,Orchid,2,Fill,170,23.15,,20260423-090129.817
ord828,828,Orchid,1,Pfill,100,24.46,,20260423-090129.817
ord815,815,Orchid,2,Fill,100,24.46,,20260423-090129.817
ord828,828,Orchid,1,Pfill,410,36.93,,20260423-090129.817
ord807,807,Orchid,2,Fill,410,36.93,,20260423-090129.817
ord828,828,Orchid,1,Fill,90,39.64,,20260423-090129.817
